BlankieID,Tree,survey,blankie,Date,state,height,cardinal,Top.angle,Bottom.angle,Top.width,Bottom.width,Notes,Prosoma.length,Prosoma.width,Opisthosoma.length,Opisthosoma.width,Circumference..cm.,Scientific.Name,Common.Name,treeRadius,occupied,cardinalInRadians,SurveyName,BlankieWidth,BlankieLength,BlankieArea,surveyId
1117-03-01,1117,3,1,2019-03-01,Good,0.641,109,-49.98,22.21,2.58,2.88,,1.05,0.85,NA,NA,48,Corymbia maculata,Spotted Gum,0.0763943726841098,TRUE,-3.47320521146872,2019-03,4.25531914893617,8.11347517730496,28.1740355112922,4
1117-03-02,1117,3,2,2019-03-01,Good,0.554,91,-52,21.48,5.77,5.76,,NA,NA,NA,NA,48,Corymbia maculata,Spotted Gum,0.0763943726841098,FALSE,-3.15904594610974,2019-03,10.9503546099291,20.3971631205674,172.193350435089,4
1117-04-01,1117,4,1,2019-03-01,Good,1.76,231,-34.34,32.6,1.738,1.99,,NA,NA,NA,NA,48,Corymbia maculata,Spotted Gum,0.0763943726841098,TRUE,-5.6025068989018,2019-03,4.56737588652482,7.3758865248227,25.3419848096172,4
1118-01-08,1118,1,8,2019-03-01,Good,0.418,139,43.22,-6.05,2.55,3.02,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-3.99680398706701,2019-03,5.24822695035461,6.60992907801418,28.2907298425633,4
1118-01-17,1118,1,17,2019-03-01,Good,1.11,222,50.97,-29.78,3.82,3.76,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-5.44542726622231,2019-03,7.29078014184397,10.0709219858156,55.4949952215683,4
1118-03-01,1118,3,1,2019-03-01,Good,0.476,205,94.41,6.01,3.28,3.33,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-5.14872129338327,2019-03,6.4113475177305,6.78014184397163,33.4719581509984,4
1118-03-04,1118,3,4,2019-03-01,Good,1.694,173,73.81,-10.87,3.62,4.27,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-4.59021593274509,2019-03,7.00709219858156,10.9503546099291,62.7694783964589,4
1118-03-05,1118,3,5,2019-03-01,Good,0.869,165,70.21,18.89,3.81,3.87,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-4.45058959258554,2019-03,7.85815602836879,7.97163120567376,43.8778733464111,4
1118-03-06,1118,3,6,2019-03-01,Good,0.675,170,56.18,-17.97,2.62,2.84,,NA,1.1,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-4.53785605518526,2019-03,5.64539007092199,7.5177304964539,32.8160555304059,4
1118-03-07,1118,3,7,2019-03-01,Good,0.506,151,74.21,19.24,1.63,1.87,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-4.20624349730633,2019-03,4.19858156028369,3.74468085106383,12.1370152406821,4
1118-03-08,1118,3,8,2019-03-01,Good,0.227,153,-43.91,14.48,2.76,2.95,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-4.24115008234622,2019-03,6.01418439716312,7.85815602836879,36.1800714249786,4
1118-03-09,1118,3,9,2019-03-01,Good,0.585,136,-39.44,5.15,1.16,1.03,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-3.94444410950718,2019-03,3.71631205673759,5.16312056737589,14.9256073638147,4
1118-03-10,1118,3,10,2019-03-01,Good,0.679,144,42.18,2.8,5.77,5.19,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-4.08407044966673,2019-03,9.07801418439716,12.3971631205674,78.7743071274081,4
1118-03-11,1118,3,11,2019-03-01,Good,0.583,128,-29.23,32.33,2.43,2.52,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-3.80481776934764,2019-03,4.39716312056738,6.69503546099291,22.5268346662643,4
1118-03-12,1118,3,12,2019-03-01,Good,0.333,124,73.08,-9.69,3.18,3.29,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-3.73500459926787,2019-03,6.83687943262411,9.30496453900709,49.8003118555405,4
1118-03-13,1118,3,13,2019-03-01,Good,0.581,102,81.75,1.74,3.05,1.71,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-3.35103216382911,2019-03,4.6241134751773,6.86524822695035,26.0856093757859,4
1118-03-16,1118,3,16,2019-03-01,Good,0.54,234,57.65,-26.8,2.03,1.52,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-5.65486677646163,2019-03,3.48936170212766,6.49645390070922,18.341129721845,4
1118-03-17,1118,3,17,2019-03-01,Good,1.3,227,42.65,-0.62,3.62,3.64,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,FALSE,-5.53269372882203,2019-03,7.00709219858156,8,40.4543031034656,4
1118-04-01,1118,4,1,2019-03-01,Good,0.275,202,79.46,-1.06,2.72,2.76,,NA,NA,NA,NA,127,Corymbia maculata,Spotted Gum,0.202126777726707,TRUE,-5.09636141582344,2019-03,6.5531914893617,8.34042553191489,40.4044062169911,4
1119-03-01,1119,3,1,2019-03-01,Good,0.74,197,57.72,8.69,3.11,3.47,,NA,NA,NA,NA,92,Corymbia maculata,Spotted Gum,0.146422547644544,FALSE,-5.00909495322373,2019-03,7.0354609929078,6.80851063829787,35.9732407826568,4
1119-03-02,1119,3,2,2019-03-01,Good,1.395,122,98.57,62.82,2.92,4.06,,NA,NA,NA,NA,92,Corymbia maculata,Spotted Gum,0.146422547644544,TRUE,-3.70009801422798,2019-03,9.27659574468085,6.52482269503546,46.3010914943916,4
1119-03-03,1119,3,3,2019-03-01,Good,0.526,76,-45.86,7.89,2.8,4.01,,NA,NA,NA,NA,92,Corymbia maculata,Spotted Gum,0.146422547644544,FALSE,-2.89724655831059,2019-03,5.95744680851064,4,18.5801519038278,4
1119-03-04,1119,3,4,2019-03-01,Good,0.281,54,59.98,12.72,2.36,3.07,,NA,NA,NA,NA,92,Corymbia maculata,Spotted Gum,0.146422547644544,FALSE,-2.51327412287183,2019-03,5.70212765957447,8.79432624113475,38.7867813490267,4
1119-03-05,1119,3,5,2019-03-01,Damaged,1.132,61,NA,NA,NA,NA,,NA,NA,NA,NA,92,Corymbia maculata,Spotted Gum,0.146422547644544,FALSE,-2.63544717051144,2019-03,5.19148936170213,7.31914893617021,28.1080428549872,4
1119-04-01,1119,4,1,2019-03-01,,1.34,58,NA,NA,NA,NA,,NA,NA,NA,NA,92,Corymbia maculata,Spotted Gum,0.146422547644544,FALSE,-2.58308729295161,2019-03,3.77304964539007,5.07801418439716,15.4358432674413,4
1120-03-01,1120,3,1,2019-03-01,Good,1.495,188,42.75,-10.82,2.51,2.08,,NA,NA,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,FALSE,-4.85201532054424,2019-03,3.20567375886525,7.3758865248227,18.0159951712691,4
1120-03-03,1120,3,3,2019-03-01,Good,1.558,64,-50.19,-25.04,2.89,2.45,,1.18,0.97,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,TRUE,-2.68780704807127,2019-03,4.02836879432624,6.26950354609929,21.7526281374176,4
1120-03-04,1120,3,4,2019-03-01,Good,0.882,10,-71.97,-15.46,6.93,6.38,,NA,1.24,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,TRUE,-1.74532925199433,2019-03,10.6382978723404,22.6950354609929,171.69760072431,4
1120-04-01,1120,4,1,2019-03-01,Good,1.69,194,38.18,-27.54,2.89,2.68,,NA,NA,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,TRUE,-4.9567350756639,2019-03,4.42553191489362,8.87943262411348,31.2459131834415,4
1120-04-02,1120,4,2,2019-03-01,,1.16,204,NA,NA,NA,NA,,NA,NA,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,FALSE,-5.13126800086333,2019-03,4.56737588652482,5.9290780141844,22.6113374578744,4
1120-04-03,1120,4,3,2019-03-01,,0.99,188,NA,NA,NA,NA,,NA,NA,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,FALSE,-4.85201532054424,2019-03,4.28368794326241,8.85106382978723,30.7308485488658,4
1120-04-04,1120,4,4,2019-03-01,,1.72,105,NA,NA,NA,NA,,NA,NA,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,TRUE,-3.40339204138894,2019-03,7.34751773049645,10.1843971631206,61.1438056435793,4
1120-04-05,1120,4,5,2019-03-01,,1.74,94,NA,NA,NA,NA,,NA,NA,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,FALSE,-3.21140582366957,2019-03,4.19858156028369,5.56028368794326,19.9362205120467,4
1120-04-06,1120,4,6,2019-03-01,,1.91,51,NA,NA,NA,NA,,NA,NA,NA,NA,88,Corymbia maculata,Spotted Gum,0.140056349920868,FALSE,-2.460914245312,2019-03,4.93617021276596,4.53900709219858,15.0720788692722,4
566-03-01,566,3,1,2019-03-01,Good,0.402,196,29.9,-12.31,2.54,2.79,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-4.99164166070378,2019-03,6.15602836879433,10.354609929078,48.9657461898295,4
566-03-05,566,3,5,2019-03-01,Good,1.136,291,-61.48,6.48,4.5,3.97,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-6.64970445009839,2019-03,7.63120567375887,14.8652482269504,82.1825863890146,4
566-03-06,566,3,6,2019-03-01,Good,1.608,282,-64.22,-9.67,2.9,3.65,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,FALSE,-6.49262481741891,2019-03,6.52482269503546,7.85815602836879,38.7722951561793,4
566-03-07,566,3,7,2019-03-01,Good,1.382,230,-98.13,-22.38,5.61,5.62,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-5.58505360638185,2019-03,11.8297872340426,11.5177304964539,95.7384437402545,4
566-03-12,566,3,12,2019-03-01,Good,1.261,200,65.89,4.66,3.83,3.81,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,TRUE,-5.06145483078356,2019-03,6.78014184397163,7.54609929078014,37.7582616568583,4
566-04-01,566,4,1,2019-03-01,Good,0.91,201,-58.48,5.71,4.67,4.04,,NA,NA,NA,NA,175,Corymbia maculata,Spotted Gum,0.278521150410817,FALSE,-5.0789081233035,2019-03,6.8936170212766,14.1560283687943,68.1857049444193,4
9566-03-01,9566,3,1,2019-03-01,,1.787,13,NA,NA,NA,NA,,NA,NA,NA,NA,111,NA,NA,0.176661986832004,FALSE,-1.79768912955416,2019-03,5.36170212765957,11.8014184397163,45.0440118706302,4
9566-04-01,9566,4,1,2019-03-01,,1.02,7,NA,NA,NA,NA,,NA,NA,NA,NA,111,NA,NA,0.176661986832004,TRUE,-1.6929693744345,2019-03,6.86524822695035,12.1985815602837,62.08379860168,4
9566-04-02,9566,4,2,2019-03-01,,1.58,23,NA,NA,NA,NA,,NA,NA,NA,NA,111,NA,NA,0.176661986832004,FALSE,-1.97222205475359,2019-03,3.88652482269504,9.47517730496454,28.2038126854786,4
1065-03-02,1065,3,2,2019-06-18,Good,NA,NA,57.24,-40,4.11,4.13,,NA,NA,NA,NA,81,Eucalyptus grandis,Flooded Gum,0.128915503904435,FALSE,NA,2019-06,6.90140845070423,14.1408450704225,75.6064272961714,5
1065-05-01,1065,5,1,2019-06-18,Good,0.5,NA,-54.34,17.1,4.68,4.67,,NA,NA,NA,NA,81,Eucalyptus grandis,Flooded Gum,0.128915503904435,TRUE,NA,2019-06,8.56338028169014,14.8450704225352,96.5713152152351,5
1065-05-02,1065,5,2,2019-06-18,Good,1.14,NA,54.32,-26.88,3.53,3.76,,NA,NA,NA,NA,81,Eucalyptus grandis,Flooded Gum,0.128915503904435,FALSE,NA,2019-06,8.76056338028169,13.7183098591549,88.5094227335846,5
1065-05-03,1065,5,3,2019-06-18,Good,1.11,NA,47.24,2.44,5,5.72,,NA,NA,NA,NA,81,Eucalyptus grandis,Flooded Gum,0.128915503904435,TRUE,NA,2019-06,11.887323943662,21.3521126760563,199.677841698076,5
1065-05-04,1065,5,4,2019-06-18,Good,1.83,NA,67.67,4.01,4.8,5.11,,NA,NA,NA,NA,81,Eucalyptus grandis,Flooded Gum,0.128915503904435,TRUE,NA,2019-06,11.3521126760563,20.5633802816901,180.097599682603,5
1066-04-01,1066,4,1,2019-06-18,Good,NA,NA,-61.11,-1.07,5.02,4.86,,NA,NA,NA,NA,188,Eucalyptus grandis,Flooded Gum,0.299211293012763,FALSE,NA,2019-06,8.19718309859155,10.2535211267606,70.3654036897441,5
1066-04-02,1066,4,2,2019-06-18,Slightly damaged,NA,NA,5.31,-13.17,2.24,3.3,,NA,NA,NA,NA,188,Eucalyptus grandis,Flooded Gum,0.299211293012763,FALSE,NA,2019-06,3.69014084507042,4.05633802816901,10.3447728625273,5
1066-05-01,1066,5,1,2019-06-18,Good,1.71,NA,41.64,-4.39,7.34,7.8,,NA,NA,NA,NA,188,Eucalyptus grandis,Flooded Gum,0.299211293012763,TRUE,NA,2019-06,16.0281690140845,28.8169014084507,340.444356278516,5
1068-03-01,1068,3,1,2019-06-18,Good,NA,NA,63.16,-29.08,5.1,4.45,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,TRUE,NA,2019-06,6.90140845070423,12.2535211267606,59.0192422138465,5
1068-03-03,1068,3,3,2019-06-18,Good,NA,NA,-50.94,28.34,5.83,6.75,,2.18,1.87,2.75,1.76,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,TRUE,NA,2019-06,8.19718309859155,15.943661971831,99.3755207300139,5
1068-03-06,1068,3,6,2019-06-18,Good,NA,NA,-54.19,31.04,5.56,4.83,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,TRUE,NA,2019-06,8.90140845070423,18.6478873239437,125.678238444753,5
1068-03-08,1068,3,8,2019-06-18,Slightly damaged,NA,NA,75.35,-2.09,3.41,3,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,FALSE,NA,2019-06,4.16901408450704,5.69014084507042,18.5423527077961,5
1068-03-10,1068,3,10,2019-06-18,Good,NA,NA,80.24,21.95,5.59,5.46,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,FALSE,NA,2019-06,10,12.7323943661972,102.393969450506,5
1068-03-12,1068,3,12,2019-06-18,Good,NA,NA,-56.11,6.02,3.17,3.38,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,FALSE,NA,2019-06,6.05633802816901,8.53521126760563,42.3177940884745,5
1068-04-02,1068,4,2,2019-06-18,Good,NA,NA,-66.67,-18.6,4.09,3.57,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,TRUE,NA,2019-06,5.52112676056338,6.30985915492958,26.9422733584606,5
1068-05-01,1068,5,1,2019-06-18,Good,0.51,NA,-61.88,10.03,5.71,6.21,,2.44,1.93,3.17,2.16,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,TRUE,NA,2019-06,11.6619718309859,18.8169014084507,162.541559214442,5
1068-05-02,1068,5,2,2019-06-18,Good,0.88,NA,-61.01,-5.89,4.92,7.07,,NA,NA,NA,NA,134+96,Eucalyptus grandis,Flooded Gum,0.366056369111359,TRUE,NA,2019-06,12.2253521126761,22.8450704225352,204.353104542749,5
1106-03-02,1106,3,2,2019-06-18,Slightly damaged,NA,NA,-52.48,13.95,2.99,3.17,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,FALSE,NA,2019-06,5.85915492957746,7.54929577464789,35.1549295774648,5
1106-03-03,1106,3,3,2019-06-18,Damaged,NA,NA,-63.13,5.76,1.19,1.35,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,FALSE,NA,2019-06,3.6056338028169,4.8169014084507,12.9410831184289,5
1106-03-05,1106,3,5,2019-06-18,Good,NA,NA,65.17,-1.45,3.24,2.52,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,FALSE,NA,2019-06,5.29577464788732,8.14084507042254,31.3453679825431,5
1106-03-06,1106,3,6,2019-06-18,Good,NA,NA,-41.76,14.69,4.01,4.51,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,FALSE,NA,2019-06,7.35211267605634,11.0422535211268,68.0404681610791,5
1106-03-08,1106,3,8,2019-06-18,Good,NA,NA,-70.59,-3.01,3.48,4.26,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,NA,2019-06,8.02816901408451,8.98591549295775,55.961118825629796,5
1106-03-09,1106,3,9,2019-06-18,Good,NA,NA,23.71,-34.16,2.77,3.42,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,NA,2019-06,5.63380281690141,8.92957746478873,39.3723467565959,5
1106-03-11,1106,3,11,2019-06-18,Good,NA,NA,-62.62,-9.79,2.69,3.1,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,FALSE,NA,2019-06,4.67605633802817,8,31.1620710176552,5
1106-03-12,1106,3,12,2019-06-18,Good,NA,NA,-72.66,5.94,7.06,7.57,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,NA,2019-06,13.830985915493,27.3521126760563,263.33425907558,5
1106-04-01,1106,4,1,2019-06-18,Good,NA,NA,-56.89,-5.82,5.56,6.07,,1.75,1.39,2.59,1.96,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,NA,2019-06,9.32394366197183,20.7042253521127,136.652251537393,5
1106-05-01,1106,5,1,2019-06-18,Good,1.26,NA,41.53,-3.49,2.35,3.24,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,FALSE,NA,2019-06,4.8169014084507,9.46478873239437,36.4245189446538,5
1106-05-02,1106,5,2,2019-06-18,Good,1.54,NA,58.05,-12.72,3.51,3.72,,1.66,1.3,2.5,1.84,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,NA,2019-06,8.19718309859155,10.169014084507,68.8664947431065,5
1106-05-03,1106,5,3,2019-06-18,Slightly damaged,NA,NA,40.68,-10.3,2.66,2.65,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,FALSE,NA,2019-06,6.87323943661972,11.3521126760563,52.1023606427296,5
1106-05-04,1106,5,4,2019-06-18,Good,1.25,NA,41.41,-10.78,8,7.36,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,NA,2019-06,12.9295774647887,22,204.512596707003,5
1106-05-05,1106,5,5,2019-06-18,Good,0.49,NA,43.81,-10.55,2.65,4.82,,NA,NA,NA,NA,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,FALSE,NA,2019-06,8.45070422535211,14.8450704225352,99.5389803610395,5
1106-05-06,1106,5,6,2019-06-18,Good,0.785,NA,-55.34,7.66,5.1,4.42,,1.98,1.61,3.1,2.45,137,Angophora costata,Smooth-barked Apple Myrtle,0.218042272035897,TRUE,NA,2019-06,8.11267605633803,11.5774647887324,74.0924419757985,5
1107-03-01,1107,3,1,2019-06-18,Slightly damaged,NA,NA,56.3,9.01,2.35,2.98,,NA,NA,NA,NA,109,Angophora costata,Smooth-barked Apple Myrtle,0.173478887970166,FALSE,NA,2019-06,5.57746478873239,9.43661971830986,38.4685578258282,5
1107-05-01,1107,5,1,2019-06-18,Good,0.33,NA,60.55,-1.2,3.79,5.47,,NA,NA,NA,NA,109,Angophora costata,Smooth-barked Apple Myrtle,0.173478887970166,TRUE,NA,2019-06,11.6338028169014,14.112676056338,123.226343979369,5
1115-01-02,1115,1,2,2019-06-18,Good,NA,NA,30.29,-13.55,3.52,4.58,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,FALSE,NA,2019-06,6.95774647887324,9.40845070422535,48.4999008133307,5
1115-01-03,1115,1,3,2019-06-18,Good,NA,NA,50.76,-8.71,3.81,5.42,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,FALSE,NA,2019-06,6.92957746478873,10.6760563380282,53.1489783773061,5
1115-05-01,1115,5,1,2019-06-18,Good,0.79,NA,47.1,-10.04,5.4,6.32,,2.25,1.75,3,2.08,94,Corymbia maculata,Spotted Gum,0.149605646506382,TRUE,NA,2019-06,10.8169014084507,27.3239436619718,214.298750247967,5
1115-05-02,1115,5,2,2019-06-18,Good,0.59,NA,-28.34,6.42,3.48,4.96,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,TRUE,NA,2019-06,7.69014084507042,9.23943661971831,56.1396548303908,5
1115-05-03,1115,5,3,2019-06-18,Good,0.55,NA,-61.45,-24.08,2.19,2.84,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,FALSE,NA,2019-06,5.54929577464789,4.73239436619718,21.1608807776235,5
1115-05-04,1115,5,4,2019-06-18,Good,0.155,NA,71.49,18.62,5.46,2.81,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,TRUE,NA,2019-06,8.70422535211268,13.8028169014085,87.6199166831978,5
1115-05-05,1115,5,5,2019-06-18,Damaged,0.56,NA,NA,NA,NA,NA,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,FALSE,NA,2019-06,5.74647887323944,7.74647887323944,31.9841301329101,5
1115-05-06,1115,5,6,2019-06-18,Good,1.14,NA,40.68,1.78,2.55,3.72,,NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,FALSE,NA,2019-06,4.98591549295775,6.42253521126761,25.620313429875,5
1115-05-07,1115,5,7,2019-06-18,Good,1.78,NA,15.1,-28.81,2.06,2.68,"Multiple top entrances: Entry one: length = 8.45, width = 2.06, angle = 15.1. Entry two: length = 8.35, width = 2.47, angle = -91.01",NA,NA,NA,NA,94,Corymbia maculata,Spotted Gum,0.149605646506382,FALSE,NA,2019-06,7.88732394366197,9.35211267605634,56.5046617734576,5
1116-03-04,1116,3,4,2019-06-18,Damaged,NA,NA,-37.96,12.18,2.28,2.31,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,FALSE,NA,2019-06,3.83098591549296,4.92957746478873,13.4179726244793,5
1116-03-05,1116,3,5,2019-06-18,Good,NA,NA,-53.13,16.86,2.35,2.79,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,FALSE,NA,2019-06,5.57746478873239,6.95774647887324,29.1243800833168,5
1116-03-06,1116,3,6,2019-06-18,Good,NA,NA,51.64,-1.64,3.75,3.94,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,FALSE,NA,2019-06,6.76056338028169,9.69014084507042,44.3364411823051,5
1116-05-01,1116,5,1,2019-06-18,Good,1.7,NA,-43.97,6.21,5.77,5.25,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,NA,2019-06,12.3098591549296,22.2816901408451,205.748065859948,5
1116-05-02,1116,5,2,2019-06-18,Good,NA,NA,74.55,2.5,5.71,4.81,,2.15,1.74,2.96,2.06,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,NA,2019-06,12.9577464788732,15.887323943662,143.4437611585,5
1116-05-03,1116,5,3,2019-06-18,Good,1.26,NA,50.14,3.91,6.41,7.78,,1.99,1.52,2.71,1.95,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,NA,2019-06,12.056338028169,17.1267605633803,152.513390200357,5
1116-05-04,1116,5,4,2019-06-18,Good,0.89,NA,66.27,2.17,5.39,4.13,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,FALSE,NA,2019-06,8.28169014084507,12.2816901408451,76.2904185677445,5
1116-05-05,1116,5,5,2019-06-18,Good,1.54,NA,55.41,4.07,3.61,3.32,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,FALSE,NA,2019-06,6.22535211267606,9.83098591549296,45.1529458440786,5
1116-05-06,1116,5,6,2019-06-18,Good,1.34,NA,-43.62,-12.76,4.58,5.37,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,NA,2019-06,6.11267605633803,12.4225352112676,59.4953382265424,5
1116-05-07,1116,5,7,2019-06-18,Good,0.8,NA,40.65,7.4,4.11,4.18,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,NA,2019-06,6.59154929577465,12.4225352112676,64.7760365006943,5
1116-05-08,1116,5,8,2019-06-18,Good,0.52,NA,63.38,-37.34,9.6,8.33,,2.34,1.94,3.48,2.23,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,NA,2019-06,15.0422535211268,25.887323943662,278.147193017258,5
1116-05-09,1116,5,9,2019-06-18,Good,0.22,NA,78.8,2.06,4,4.08,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,NA,2019-06,6.84507042253521,12.112676056338,69.782979567546107,5
1116-05-10,1116,5,10,2019-06-18,Good,0.98,NA,-78.03,4.23,4.66,4.53,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,NA,2019-06,8.19718309859155,15.2676056338028,107.354096409443,5
1116-05-11,1116,5,11,2019-06-18,Good,1.01,NA,-55.72,7.41,3.82,3.16,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,FALSE,NA,2019-06,7.26760563380282,10.056338028169,55.4929577464789,5
1116-05-12,1116,5,12,2019-06-18,Slightly damaged,0.21,NA,-50.88,-12.39,2.52,1.95,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,FALSE,NA,2019-06,5.63380281690141,7.46478873239437,31.1104939496132,5
1116-05-13,1116,5,13,2019-06-18,Good,1.63,NA,57.31,4.53,4.67,2.52,,1.94,1.54,3.09,2.3,147,Corymbia maculata,Spotted Gum,0.233957766345086,TRUE,NA,2019-06,7.66197183098592,11.9154929577465,70.7740527673081,5
1116-05-14,1116,5,14,2019-06-18,Good,0.48,NA,-64.92,-7.99,3.37,3.16,,NA,NA,NA,NA,147,Corymbia maculata,Spotted Gum,0.233957766345086,FALSE,NA,2019-06,6.56338028169014,7.85915492957746,35.8087681015671,5
1117-03-01,1117,3,1,2019-06-18,Damaged,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,48,Corymbia maculata,Spotted Gum,0.0763943726841098,FALSE,NA,2019-06,3.23943661971831,4.61971830985915,10.3836540368974,5
1117-03-02,1117,3,2,2019-06-18,Good,NA,NA,-64.15,-3.62,7.4,5.44,,2.3,1.81,3.35,2.25,48,Corymbia maculata,Spotted Gum,0.0763943726841098,TRUE,NA,2019-06,11.1830985915493,22.5070422535211,192.668121404483,5
1117-05-01,1117,5,1,2019-06-18,Good,0.45,NA,53.09,-19.25,4.2,4.17,,NA,NA,NA,NA,48,Corymbia maculata,Spotted Gum,0.0763943726841098,TRUE,NA,2019-06,8.36619718309859,16.4788732394366,107.515175560405,5
